coin_id,year,week,date,price,market_cap,volume,ret
bancor,2018,5,2018-01-29,4.746728258957559,154980198.23541012,3705547.7907195925,-0.26557691312560394
bancor,2018,6,2018-02-05,4.18823133309442,169844641.62811404,2534713.8664828106,-0.11765934247640963
bancor,2018,7,2018-02-12,4.743156984446696,184574608.5118217,1940162.0328377471,0.13249641846843185
bancor,2018,8,2018-02-19,3.962530237895573,155087691.80491802,3005490.8870779737,-0.16457957202573703
bancor,2018,9,2018-02-26,4.030102434090209,158705248.46976048,2797040.0025595613,0.017052790045211763
bancor,2018,10,2018-03-05,3.109883051829863,121347434.54000288,3145641.066291678,-0.228336474645485
bancor,2018,11,2018-03-12,2.4822433543751092,99573660.61660786,2858670.6398997763,-0.20182099680097265
bancor,2018,12,2018-03-19,2.3980181100135325,97751498.52068546,4216778.400849152,-0.033931098743048116
bancor,2018,13,2018-03-26,1.8428667164030272,78616163.37613882,3612597.381376512,-0.2315042539888793
bancor,2018,14,2018-04-02,1.8285858821087682,82276120.956783,2519816.2850423832,-0.007749249670173097
bancor,2018,15,2018-04-09,2.4575771226669736,112116290.33696829,4133308.6381471036,0.34397686579141573
bancor,2018,16,2018-04-16,3.0782175910507714,141982186.13478658,7367030.698635867,0.25254160394782477
bancor,2018,17,2018-04-23,3.891308384311761,201988654.19837847,11267459.928925306,0.2641433781760163
bancor,2018,18,2018-04-30,4.512172713294512,232153248.8941329,7596093.658386126,0.15955156149685634
bancor,2018,19,2018-05-07,3.761736258239152,194085243.69371942,8489261.15432225,-0.16631377004791947
bancor,2018,20,2018-05-14,3.9602012688915083,206078010.80492944,8064347.408490281,0.05275888500095349
bancor,2018,21,2018-05-21,3.323883998242233,172965805.52225974,5362686.042781189,-0.16067801292013262
bancor,2018,22,2018-05-28,3.5156728000049844,184091573.66342744,5373491.942207516,0.05770020911204332
bancor,2018,23,2018-06-04,3.36883452689498,176402664.51044753,4320434.875667402,-0.04176676313842287
bancor,2018,24,2018-06-11,2.823180599297103,147830525.99773362,3144664.866041484,-0.1619711277718353
bancor,2018,25,2018-06-18,2.679149657735487,139102841.58666226,3224293.9113917947,-0.0510172610273234
bancor,2018,26,2018-06-25,2.5263762016747027,131170764.40847562,2685928.9573922516,-0.05702311388976833
bancor,2018,27,2018-07-02,2.6589147372977404,138052234.0089767,2858574.953847659,0.05246191582044646
bancor,2018,28,2018-07-09,1.7458776480002638,90646874.16706172,2567437.2041213154,-0.34338712576597996
bancor,2018,29,2018-07-16,1.916613695345859,99511578.41322967,3150458.5159682008,0.09779382165821127
bancor,2018,30,2018-07-23,1.9712180024641845,102346662.39635064,2836865.244484749,0.02848999109780026
bancor,2018,31,2018-07-30,1.7219989188980116,89407078.15118371,3299365.3667444726,-0.1264289810942415
